name,price,sales,shop_name,shop_link,product_link,image_link,shipping_insurance,free_shipping,province,city
【品牌钜惠●2折专区】羽绒服男士外套冬季2023新款连帽潮流帅气加厚户外运动防寒保暖棉,79,82人付款,鸿星尓克男装官舰店服饰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWW1Tb14iVib7EgtNgaWTazLaaFLgnFCYBsZvC6nBWAp5k,https://item.taobao.com/item.htm?id=747237150642&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2215086113889/O1CN01WZEEq81ebDCAYKa2Q_!!2215086113889-0-tblite.jpg_460x460q90.jpg_.webp,True,True,福建,泉州
【品牌钜惠•3折专区】支持国货男士羽绒服短款保暖厚款冬季新款运动休闲立领外套袄子男,59,100+人付款,品牌特价版6号店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWQPVmr2iRuhhSS7kny29oSh9rRQMEcCGcDdGUD84VetR9,https://item.taobao.com/item.htm?id=747583345279&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2214091105489/O1CN01Js8HV31qQ0tpfLZKZ_!!2214091105489-0-tblite.jpg_460x460q90.jpg_.webp,True,True,福建,泉州
迈特优冬季羽绒服男士2023年新款加厚青少年冬装鹅绒轻薄外套男款,259,100+人付款,迈特优服饰旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWb49fFwcqPpfZmLNJkaA3KqsBJXy8u3u5hzei3XRoZWQh,https://detail.tmall.com/item.htm?id=685530211211&ns=1&abbucket=11,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2380441317/O1CN01Bobv7S1LbEPtsgQ7U_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,福建,泉州
彪马正品白鸭绒过膝羽绒服女冬季加厚保暖宽松中长情侣款外套男士,298,300+人付款,XM奥特莱斯折扣店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWb1qPzqDYhZ88ukwSLGFyXM4ZwrBRr1gMH2eL6Fm9SzUC,https://item.taobao.com/item.htm?id=742780857192&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2213224893220/O1CN01ckPfqn1ZeoDYkaw2P_!!2213224893220.jpg_460x460q90.jpg_.webp,True,True,安徽,合肥
羽绒服男款冬季加厚连帽棉服冲锋衣外套美式潮牌男装冬天保暖衣,298,300+人付款,卓楷旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWPEWqKavJeJcQTCWbE924dEWyuJ3s84rryhcLcqBZ9CwF,https://detail.tmall.com/item.htm?id=746916153170&ns=1&abbucket=11,https://picasso.alicdn.com/imgextra/O1CNA1cS8mR31tGLO8EGvav_!!3853095874-0-psf.jpg_460x460q90.jpg_.webp,False,True,广东,广州
罗蒙羽绒服男中长款冬季新款保暖加厚鸭绒防寒服休闲连帽外套男士,268,89人付款,罗蒙鞋类旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWK1KG4Zz6xS7brnwwxZUxW89zwSfBd7Nv577yLhkmvuSN,https://detail.tmall.com/item.htm?id=731671369060&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2200812713864/O1CN019SkrWS1ePlGOTMOl7_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,广东,广州
森马集团羽绒服男款中长款冬季外套加绒加厚2023新款工装派克反,221,28人付款,SeR品牌优选,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWPLvV5S8R31TMFkLyX4VvkNeiVZmsa2ycWLtA1AV2Xh8C,https://item.taobao.com/item.htm?id=744766070334&ns=1&abbucket=11#detail,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2215887839551/O1CN01EHccNG2KQPiKFsqxL_!!2215887839551.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
红蜻蜓羽绒服男士2023冬季新款防寒连帽上衣加厚保暖休闲外套男装,299,87人付款,红蜻蜓红蜓专卖店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWUGd89NbLFV4rcq7iJPsG9N5bLDxacDKy9qtfWcmGxEM4,https://detail.tmall.com/item.htm?id=743698563142&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2208007224567/O1CN01SvUIdC1jbjilR6n4S_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,广东,广州
MLBNY羽绒服男女2023冬季新款假两件连帽加厚宽松休闲白鸭绒外套,275,500+人付款,奥莱斯特严选店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWVRyyfvKgnySNTTfZG6fiFPuKmLQYajdtc4R6iuLKDzNu,https://item.taobao.com/item.htm?id=693516371452&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/410679871/O1CN01lVeqMy2MmyMPZIO2y_!!410679871.jpg_460x460q90.jpg_.webp,True,True,福建,厦门
美式休闲羽绒服男士保暖冬季新款连帽印花加厚外套男生百搭潮流牌,338,200+人付款,顶峰保罗旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWP7odDe8hD6kh5sJfG1Lrgb5FA3Nrym78odK64YHkNg6w,https://detail.tmall.com/item.htm?id=729534792967&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2076335766/O1CN01Ut93sr1sSsZkrqafM_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,浙江,杭州
羽绒服男款冬季美式潮牌高街多口袋高级感羽绒衣宽松加厚立领外套,288,200+人付款,男势旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWSnytf3AiLQJgsZQL4P6adJHzN5hnPcRX24aU6bfqY2AH,https://detail.tmall.com/item.htm?id=746212151341&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/3015821994/O1CN01q1VH6N1QbIeJKSD7u_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,浙江,杭州
Jeep男士羽绒服内胆可拆卸冬季外套女三合一吉普冲锋衣男款派克,298,200+人付款,JEEP博利亚服饰10年老店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWbKsre9gYjBrxJVFa6AyhAh3uAU2m2MGdBEo3DLTU1HBf,https://item.taobao.com/item.htm?id=660174405776&ns=1&abbucket=11#detail,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/676588878/O1CN0166K0p32FSB3Ho9uz4_!!676588878.jpg_460x460q90.jpg_.webp,True,True,福建,泉州
森马集团羽绒服男女同款黑金款高充绒极寒超厚短款免洗鹅绒防寒,157,100+人付款,奥特莱斯男装直销店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWRrUdLVcUAiJ5pKzL4W4Hg28JMR5TYm7x4riTbeUk3Rg5,https://item.taobao.com/item.htm?id=740006954887&ns=1&abbucket=11#detail,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/704258949/O1CN018mJmE92FyhHzfEU5O_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,浙江,嘉兴
罗蒙白鸭绒羽绒服男士2023新款爆款防寒保暖冬季男装短款加厚外套,279,100+人付款,罗蒙苏州总店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWYMvEYLE3CDn4moy5ZpuG89hc8WiGZhmjpYyLMCbGfZTC,https://item.taobao.com/item.htm?id=743453182479&ns=1&abbucket=11#detail,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2826351652/O1CN01S73LWk1O4fC2qoR50_!!2826351652-0-picasso.jpg_460x460q90.jpg_.webp,True,True,浙江,杭州
花花公子羽绒服男潮2023冬季中长款保暖毛领外套男士潮牌加厚上衣,348,53人付款,花花公子服饰旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWPVR8AaoT8ybzwdph76PRZVgJQsBvDm61QcBBNgqt2Ra1,https://detail.tmall.com/item.htm?id=743824472095&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1664555011/O1CN01aq9Oab1mt5ZhQwIZ5_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,福建,泉州
鸿星尔克羽绒服男2023冬季男士无缝充绒防钻绒轻薄衣夹克外套,239,500+人付款,鸿星尔克官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWS3jPuvH64EsziTodnQab598mSymP9uT3b3X8ZyEa9TUd,https://detail.tmall.com/item.htm?id=739746441820&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/349740505/O1CN01cvqo0d1FbKulMbdMj_!!349740505.jpg_460x460q90.jpg_.webp,True,True,福建,漳州
咖色立领羽绒服男冬季新款宽松潮牌休闲男生白鸭绒保暖面包外套,203,100+人付款,VUUG旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWVxi8aUPAMJjwWkCGNHEzkVSuFKoZQRLNkrswdiRYmMrK,https://detail.tmall.com/item.htm?id=744852977812&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/3055237276/O1CN01zRE54z23cSfJgPkFc_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,浙江,杭州
啄木鸟连帽羽绒服冬季男加厚中长款简约情侣保暖面包外套白鸭绒,207,200+人付款,啄木鸟正品服饰褀舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWSCLGWBchLzeBgrMcAc6dptZn3CDiiGEjYceZ1ynoYF6B,https://item.taobao.com/item.htm?id=740249282109&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2213212072704/O1CN01Q1pSUK1VqTkgkL5sn_!!2213212072704.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
【品牌钜惠●2折专区】正品加厚羽绒服男短款棉袄2023冬季新款棉冬装保暖外套潮,79,100+人付款,鸿星尓克男装官舰店服饰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWW1Tb14iVib7EgtNgaWTazLaaFLgnFCYBsZvC6nBWAp5k,https://item.taobao.com/item.htm?id=745661706476&ns=1&abbucket=11,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2215086113889/O1CN01Lq5y331ebDC0bHGXa_!!2215086113889-0-tblite.jpg_460x460q90.jpg_.webp,True,True,福建,泉州
雅鹿正品男士加厚羽绒服中长款2023冬季新款中年冬装保暖外套,399,29人付款,恒源祥皮衣工厂直营店,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=1583880310&k=1025&e=Oh0ZQIosOQ3qvZ5nmWsNMlkNI3dBzyNM644o4gtNbAJ0jT2s%2FVz%2BOcvJ0FEANftqJ2tDQbjXoMZt2%2BBSoagkOAi6CWB6z4PwvJKgGH4Rbd%2FLuuJgZ6Zl%2FOF7Dq%2Foavm2Fzpm%2FE%2FQk8A5RUFAi2x%2BNc3po8Cy280WPBcK1mjbSBD5JkeyURzcBXEbJFoL%2BeqQgB7okh%2BI%2FXFRrGZ%2FaDkz7ZZhjg2n7p0a90%2FD9jeq7gbNc8CAN0TPrV%2F3fJxflJ9NMc%2Be2JBWwR8EsOVLY6FOaFALE6j8HxkFj1xvD63RIZn%2BAU61F9Fdyg5rAlOTO%2Fel6310vFRAZs2RIJnv41H8z3JXQg12EtlB%2B0rdM1%2F1PGurMYiLeb%2FTwjlAPZL0ZmsYJJihh%2BIhCkjY5a433By%2Btrh7Nyah%2FkjAYW9oudeT785iCsdi3dB4lVGvC6X7wheAXWQio4SquSSJrAthdfy3il%2F7Pim4QMfgCH9m2qoyxWl2VzbKE%2BPQXFyLynWuJP8TKDodtONOmxugM1J292TVyhTkD4rJEagSmjqTYWvm%2BSO%2BsAZWb5B6HiwT3YVw%2Fl08cuQWUaY%2FBxcOBU%2F6RQr4%2FFD1uAm99LjdsELxt3KuztqqlvNqE8HxwBSCEEm4KfBqRDDzemnFGSO1BukHf7Uf8Ra5eMjwygIsaCOHrwsj1SOkPCr69Msnw8nYQf%2FUETfiGc1gJUPN3NXZI9v3bC9dpBIn698IFmei9lDly02VZGNA%2BkmyTSoq2%2B%2BpEbe2tccgoXc1JR1GngUUYU%2Ff5VzgtpxFJ1CF97uqlNzmZZi%2Be7SacDHXJLdgVKxmAlxiKEehWbMTrUNHXpgovGNWYsmYSjmQp6X1uot9kSCZ7%2BNR%2FM8JgMAdOjtTyIwuls2cFeYp76VnrZm3V%2F9G1v4cT2zCPVrR73tLHac2XLZEQLRQFmAK6S%2FMZVCtBMNRqU4cHnM5jkwAqCmEtf4O2xpWu8%2BAHS8Yx%2F8iZ5PG5oszVJIn3KQpAVtpKX2kUlhRdD54%2FyGS,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=1583880310&k=1057&e=lfuQJYT0avfqvZ5nmWsNMlkNI3dBzyNM644o4gtNbAJ0jT2s%2FVz%2BOcvJ0FEANftqJ2tDQbjXoMazI1RoPlCkZgi6CWB6z4PwvJKgGH4Rbd%2FLuuJgZ6Zl%2FOF7Dq%2Foavm2Fzpm%2FE%2FQk8A5RUFAi2x%2BNc3po8Cy280WPBcK1mjbSBD5JkeyURzcBXEbJFoL%2BeqQgB7okh%2BI%2FXFRrGZ%2FaDkz7ZZhjg2n7p0a90%2FD9jeq7gbNc8CAN0TPrV%2F3fJxflJ9NMc%2Be2JBWwR8EsOVLY6FOaFALE6j8HxkFj1xvD63RIZn%2BAU61F9Fdyg5rAlOTO%2Fel6310vFRAZs2RIJnv41H8zz%2BGm3NZjo1mzrh7iQQ7apOEzrA6PKTYLhU2FXlf%2F0drY2NtKaj4iXXWzRGRn%2Bp4fcOQY5SNah36HVjv%2BGZIimrDOoMYzsBTHM4EMicg9Fr8Zo4pKU8khutiEBXBjU0hg88IORt5Wc%2FlupwHdfX6JJjwkM%2Bhz%2BoG2zHlvez6kHwSXtXbfaHOOA1P2Jxs7YdhH1jNMwTRDYt1b1i8NjJs5VYZzsub07wJcF6EppiFnw6GVfwIKYlydzlKKDSDy6vIgZDguXLd6e3tvF9MKoLK4erEIP5JwAEM1xaZzXYyDlGt0%2FjHfpGso2%2F5XpojQ%2BnhsqtywkMPcild9vxX2mNapRZMtxOCF1VnMcJcolQkksVpdQRH0TzResSPHs0NF84IyehJLsfAxUyEZlM5GRvvWL%2BobwXx4ogpEaCfsBImUkBjxNSxUucd1YlDOdBMwAjhJ8oIa5U%2FIS4m%2FVSbfAI%2F6%2F0PZx4dH2U%2BCUpCxfErZ64%2FD1WIJHLzHE%2FVD8Li%2BSXER4TCcZiDAd2fzVmYSm0xiMhkpRUj3sBjnHvjpvruAH%2B2wHja%2FKMAYCxlLAaAso1u5JN0%2B8YW2Gw2Mi457%2F0diUHDg%2BCL9PBGm5rvdkRJoSNZRl4t3l09MMSfU7J3P8rIQZaJpyDmFHh6uKAdO7I4hFbSM0TcnZoUgjF6jddR0WcZrrfAtihOsv%2BevLY0iJp3M7L8nRpkOH3o#detail,https://img.alicdn.com/imgextra/i4/58023241/O1CN01Pph0lu1ZoQXu5FxfU_!!0-saturn_solar.jpg_460x460q90.jpg_.webp,True,True,上海,
Lee teim夜光羽绒服男白鸭绒2023冬季新款连帽女外套宽松潮牌户外,538,12人付款,Lee Teim联名线上店,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=1583880310&k=1017&e=%2F1P71ihuFCvqvZ5nmWsNMlkNI3dBzyNM644o4gtNbAJ0jT2s%2FVz%2BOcvJ0FEANftqK8cvh3bLiP92MYKj7fTn1EfXkR4KaqogeZDUz54x%2FsTLuuJgZ6Zl%2FOF7Dq%2Foavm2Fzpm%2FE%2FQk8A5RUFAi2x%2BNc3po8Cy280WPBcK1mjbSBD5JkeyURzcBXEbJFoL%2BeqQgB7okh%2BI%2FXFRrGZ%2FaDkz7ZZhjg2n7p0aEX2UrIQJsAuF8YJ4dsIADJhHoKaCEv35CHDUB%2F%2ByyeWHc601Cq7bzlMMY1VtNE12nZS%2F2AyHCtm6vl6TyXMSjG6hf%2BtIvwfqQzk62H0bwJuDyGFCL6c%2BTkz73eKkUip33as%2BjkZmZsqpMYCwu6kkbwBrkrpcyFYfqbHPZ1SgLxSSt0Zck3wCC68vWmhnmlHgi1YcFJintQmcH6Kc7rWnxQ5YSU%2FnAvEcKBfouOvlhcuMQcQ4IcUhQjaRnKIkWAmSzvNz5Mr1EbdA%2F0OHs%2FW4NDW4LsLOdUsTQRuNqZlPaCSsMyuF1w%2BLZ5ywji%2Fxk9Woyd%2FgPPGUAniKoIfn%2BS%2FPeROYw0Xsy83ifInZi%2BHZZmWYkPqvK%2B9PmgqTRNg1whtvuNgmfbYHZWJw4Tq8xe%2B14y%2BBh0ew%2B2i5f72Bwi8pQ%2FO4qXdBJzaBfcHN0XC9gpWAb%2FwAZEwk5OZHoscDPBv3ZZXEFKzte9StM9%2BTBkkAZkkuFBSrkw%2FCTsn39CQnFXU9Ujn%2FDcq6dY4UH2IUjG9jPBK1DIcbvVo1kGlQkfoSGQj%2BqYpV4l3LgXarVzSYSujCnEUnUIX3u6rNDOLPc7SEIP5pMZQe4ycq854FcGgcsVoIw3hShzx3Gr9NKahHuOKBEEg%2B%2BpTW9EDNhmvZkqmibd2rPo5GZmbKfwOiLuFOzW319wSfeQ7d0s7OiVRaXN2%2F86zA5av5EUCjb%2FUiqx1reCcPl%2Bed7aLOupTALoAfhDuHvqY7RhktYiD4Fib%2BWR9sa5%2Bt0nNOPxc6Z1m9900uXg%3D%3D,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=1583880310&k=1049&e=3AMfIW6NttXqvZ5nmWsNMlkNI3dBzyNM644o4gtNbAJ0jT2s%2FVz%2BOcvJ0FEANftqK8cvh3bLiP%2BBJHMKrocZ%2FEfXkR4KaqogeZDUz54x%2FsTLuuJgZ6Zl%2FOF7Dq%2Foavm2Fzpm%2FE%2FQk8A5RUFAi2x%2BNc3po8Cy280WPBcK1mjbSBD5JkeyURzcBXEbJFoL%2BeqQgB7okh%2BI%2FXFRrGZ%2FaDkz7ZZhjg2n7p0aEX2UrIQJsAuF8YJ4dsIADJhHoKaCEv35CHDUB%2F%2ByyeWHc601Cq7bzlMMY1VtNE12nZS%2F2AyHCtm6vl6TyXMSjG6hf%2BtIvwfqQzk62H0bwJuDyGFCL6c%2BTkz73eKkUip33as%2BjkZmZsqpMYCwu6kkb3WG%2FqBjPaLfGbqsM2R5mrAkmKGH4iEKSH8uJQBy7lq59CTXlo9CLOsAUvWjH8Hl2QjOXrp59gpoZ0WuXd9ibN3vmXpqkLXjtNYhAw2bG%2BelEug6kbVtwPopjQb0BGPt0yabe1GlGcQ0e6finR%2Faj%2FM5sMNlh%2FFhdUEbjamZT2gkqWsczLJybQP6xxtPm7FDV2b34LkoRvy7DM1QZ2MeLY6SGc67yAX89J15KgswfxB6%2Ff7I5j%2B8Uu%2FHhQTUfED2RAhVG8pmmxlskcXFyFiWp2oUXhVy1oXGwENra0rwlZTCCsI9pq1KLuEOs6cfaUISBsOAbwNn1jesDHSBiGzLVFl7mVTBEdl08BjMbrA%2FdiYVd83tkXZR8X5Rm9Ra27ZisOUNEO1HuifnDwbWZaKKFLBIWsGjEkj2HjKKaintEClLkRSFK7Dlbloi9KSevhwfWM8rEz%2BPit3vSkLF8Stnrj85JvdWx3UAT3%2F8v4p88Z%2FgKZSOQBvdj5%2FNM%2BA1JJIy2xmBc1ReEOAIebUidMKn21T6fFy3kLoQC4gHSZ8R2o1cVPZNsweiciYS6DqRtW3A%2Bu%2BlZ62Zt1f%2FRtb%2BHE9swj35gZLPeo01Unoj0x0OGVAE%2F3OrCwTfBcm4bqxhCYp3LGePvAdlj7qfTisCWBMRP1PTZ%2F%2BfZmvXZQ%3D%3D#detail,https://img.alicdn.com/imgextra/i4/131563164/O1CN01vcXCfA1ZFA2yg8GAi_!!0-saturn_solar.jpg_460x460q90.jpg_.webp,True,False,福建,厦门
皮尔卡丹羽绒服男冬季新款可脱卸帽加厚保暖白鸭绒韩版休闲外套潮,403,12人付款,奥特莱斯折扣店A10,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=1583880310&k=1037&e=oXYUC%2FM%2FdFvqvZ5nmWsNMlkNI3dBzyNM644o4gtNbAJ0jT2s%2FVz%2BOcvJ0FEANftqJ2tDQbjXoMY5lOkfEWi2j2w6P0LTHp9geZDUz54x%2FsTLuuJgZ6Zl%2FOF7Dq%2Foavm2Fzpm%2FE%2FQk8A5RUFAi2x%2BNc3po8Cy280WPBcK1mjbSBD5JkeyURzcBXEbJFoL%2BeqQgB7okh%2BI%2FXFRrGZ%2FaDkz7ZZhjg2n7p0aU4A%2FtpT49bOk98CFRO3uMZhHoKaCEv353cdaHNhZcKqsXdDdW0CoC49cLnkujOhMbonduXHQOX221dqJUc7dblEVGR8aq9klLfwMcK8ZLwDYU8SaCtP2RancVFEzR1DSnkpydo9Xwm3%2B2dAuGxTQbqHxgUyYWtBOX6LhaKfqLZxjhJ4wuG8x6T1kijZ0HaOpDNKA7azkGI6p1qzKWIug%2FRhqOWmUAoxl2MCEZw8gwHbPCDkbeVnP5WQ%2FSD1Apmq9Qmz60bSCGJoQT8sjE%2Bj9XP239lcfFqyi4Mllr%2FKrTanGeAB5AD8Rai%2FuUa%2ByJTt4S7kgrqpdJzyhpxewivBpW%2FoFuG8Vm8K7OlnsdcN92i5QCMRNAx%2F%2FgHWfE16rFiXpNrSWN7%2BesZgwImboGqutAiWPV8Pc5cnzEfIKTTPINaXWms%2Bk3U3uqV8Rz27Lf4IQ3xIlx2jzZdNJWW8BrLkIgStIdMJkcHFo56NS4bu8fnHxVghFFhELwWLzHTYEw7WYC8kZjpLA4iaRPR3AOA4cuS2XBjt4iazNbHvN3Wg9hhAexV8TB8oHpe0HeBqKIgnnDHuItoIUQLZyjuDzX6vNprlZdRhwlf1Zs7Ygy%2F22aD8fFT3hyrCE2iplnyYsvXWLdVWf68e3K%2FsUV5fWHMKLdMimxMpWqd4J5hjx1Omw85m%2FNuYBVTI2m%2FOswOWr%2BRFAo2%2F1Iqsda3it7i2%2BSQJ7HsN2KZqnIA2t2kf4xlfp%2BqS0Y4xu7OcJ9kWqaYbRaaXeImaDvUY%2FHuVpXY7p4K109jOyetkZN2tfmsfGRNMBekk%3D,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=1583880310&k=1069&e=KZunm4GGB8bqvZ5nmWsNMlkNI3dBzyNM644o4gtNbAJ0jT2s%2FVz%2BOcvJ0FEANftqJ2tDQbjXoMagkchp%2BPYyOWw6P0LTHp9geZDUz54x%2FsTLuuJgZ6Zl%2FOF7Dq%2Foavm2Fzpm%2FE%2FQk8A5RUFAi2x%2BNc3po8Cy280WPBcK1mjbSBD5JkeyURzcBXEbJFoL%2BeqQgB7okh%2BI%2FXFRrGZ%2FaDkz7ZZhjg2n7p0aU4A%2FtpT49bOk98CFRO3uMZhHoKaCEv353cdaHNhZcKqsXdDdW0CoC49cLnkujOhMbonduXHQOX221dqJUc7dblEVGR8aq9klLfwMcK8ZLwDYU8SaCtP2RancVFEzR1DSnkpydo9Xwm0DpgRPmlktj6yillt2Zs%2F2U05TB9eozA9tRj8QdSRFV14K%2BwUuZo7AO5K8oiZ9QO6qObKExgXwiwG%2BMyIMWlOS3TPCKsBUpWB4sroWTd6DzBBnl8OSpvBkxGgfJo38z8o34U8cDje%2FpX2Kk0LrRi3YR%2FKu3hJXD5fGDtt%2BY4vrjBC2QGQAnr7Smgalk9wfeKgvA%2FIVT0a7ovT5ort%2FsJ5qxqV8HGHDVfAgU5chVjLKU%2BlEl0Jcft%2FV4z3olvU8xMVDMUwJwS2o7CTfKw%2BUROleRlMeAP%2BORQ5jFpve%2Bycx4OsP499iL3lVK86XwW2t23Ri3H8vNzge%2B5z3Zl%2FEv3HVZCw4Mnk5KGYYtdiH4op%2BCkuY1X66sRZLMqny%2BGFwofxepJboDYrsHngXuaKN%2BEgNm78b5Rqb1R82ISTJIsjexJ%2FTmnd4eJXdkscuCZRCKa9Dt2NhhXjiSOrqlbBMK1JZNtWepgLGTTe16tfcgTfXiVpsKr7fvji7U1t6M%2FdfvuOnOfvX8uScbX9QH1HZ7LWf%2FRKq3bwcvCygw1cvEl0JBj9HxmYXNBVImUciANyvVcbvpWetmbdX%2F0bW%2FhxPbMI9WtHve0sdpzY3TGGyQP7eFQrpL8xlUK0EhrejsCDMH1zungoLvSB6MA7bGla7z4AdLxjH%2FyJnk8bmizNUkifcpCkBW2kpfaRSWFF0Pnj%2FIZI%3D#detail,https://img.alicdn.com/imgextra/i4/5072369884/O1CN01CTNWhI2MsvbJx7OCx_!!0-saturn_solar.jpg_460x460q90.jpg_.webp,True,True,浙江,嘉兴
NASA联名潮牌羽绒服男宽松版大码冬季外套女休闲立领加厚棉衣,159,2000+人付款,NASA联名潮牌馆,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWL1Zz8hnKTGmMKhCumcS64y7Pr2YAphT8nAnTFpGuWwSq,https://item.taobao.com/item.htm?id=692394928628&ns=1&abbucket=11#detail,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/224475446/O1CN012BKE6h1q6JliTajF4_!!224475446.jpg_460x460q90.jpg_.webp,True,True,浙江,金华
【东丽】进口面料 高充绒量羽绒服男冬季可拆卸连帽保暖防寒外套,328,69人付款,英爵伦男装旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWWWQCzZ3axjabFbvb8DKmWQM71X6wotMcZFHPTQhRyPg9,https://detail.tmall.com/item.htm?id=743459898192&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/1860270913/O1CN01bXn51V1IcCUsfjgl9_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,广东,广州
假两件羽绒服男2023新款冬装轻薄加厚大码潮牌修身高级感冬季外套,258,64人付款,梵狂旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWMo8AoZ732QBLXPpDzJcuQS4x9hhibd7aAb6SsCaPYeqb,https://detail.tmall.com/item.htm?id=744031729520&ns=1&abbucket=11,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2212796433491/O1CN01fbEQUb1bevYVyXNGq_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,浙江,杭州
鸭鸭青年羽绒服男士短款正品2023冬季新款连帽休闲保暖加厚外套潮,232,61人付款,鸭鸭奥莱甄选折扣店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWNCqNBbrf111bkis9qVELsgyhdHRWiUuy58znFwm1DsEs,https://item.taobao.com/item.htm?id=743261538197&ns=1&abbucket=11#detail,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/1699162626/O1CN01jsHnZL1VGkxOnlil5_!!1699162626.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
英爵伦 冬季防寒保暖连帽羽绒服男2023冬季新款拼接撞色加厚外套,318,100+人付款,英爵伦男装旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWWWQCzZ3axjabFbvb8DKmWQM71X6wotMcZFHPTQhRyPg9,https://detail.tmall.com/item.htm?id=742079739988&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/1860270913/O1CN01KOO5ID1IcCVX34dBY_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,广东,广州
